above_threshold_candidates,box_prompt_calls,cam_max,cam_mean,cam_min,cam_nonzero_ratio,cam_std,cam_target_protocol,classifier_confidence,final_area_ratio,group_id,image_name,mask_area_ratio,mask_foreground_pixels,mask_height,mask_path,mask_sha256,mask_unique_values,mask_width,morphology_components,reason,sam_candidate_count,sam_prompt_calls,selected_area_ratio,selected_candidates,selected_class,selected_components,selection_score_max,selection_score_mean,selection_score_min,split,status,support_area_ratio,true_tumor,true_tumor_type,unique_negative_prompt_points,unique_positive_prompt_points,unique_prompt_points
20,6,1.0,0.14187674224376678,0.0,0.999990234375,0.17351090908050537,ground_truth,0.9998857975006104,0.03048828125,btxrd-heuristic-000727,IMG001235.jpeg,0.03048828125,3122,320,masks/IMG001235.png,f89b8f03899d4408673c2dbd0e00cf3ed87a483a505b8d4cef35e73a8062ae6e,0|255,320,3,,27,9,0.032080078125,3,0,3,0.7360888123512268,0.5103554129600525,0.0702030211687088,val,ok,0.15,1,1,12,5,17
48,14,1.0,0.2283317595720291,0.0,0.999990234375,0.2043880969285965,ground_truth,1.0,0.081455078125,btxrd-heuristic-000732,IMG001245.jpeg,0.081455078125,8341,320,masks/IMG001245.png,00cf229b90c33f255d1d3baa4bd2a4ec1a9ba18fe11ae232db7797208355cb7f,0|255,320,7,,63,21,0.08193359375,3,0,3,0.7664462924003601,0.5053576827049255,0.0759473592042923,val,ok,0.15,1,2,28,11,39
28,16,1.0,0.19289971888065338,0.0,0.999990234375,0.17995034158229828,ground_truth,0.18784192204475403,0.03361328125,btxrd-heuristic-000735,IMG001248.jpeg,0.03361328125,3442,320,masks/IMG001248.png,a7f9834211bc6533fae3c7e5f4682cc1328a73d742fb5c12c26b0fc4706b74b4,0|255,320,8,,72,24,0.03474609375,3,0,3,0.6939393877983093,0.37220513820648193,0.10335010290145874,val,ok,0.14974609375,1,1,30,13,43
21,6,1.0,0.1647181659936905,0.0,0.999990234375,0.2032625377178192,ground_truth,0.9998472929000854,0.001474609375,btxrd-heuristic-000738,IMG001251.jpeg,0.001474609375,151,320,masks/IMG001251.png,e2263c8601c7c8dab37ae03663f106b67089266413161d1012490afc5344bbe0,0|255,320,3,,27,9,0.001474609375,3,0,3,0.7520231604576111,0.5430049300193787,0.3254528045654297,val,ok,0.15,1,1,12,5,17
52,18,1.0,0.2484833300113678,0.0,0.999990234375,0.19730286300182343,ground_truth,0.9949836730957031,0.040478515625,btxrd-heuristic-000745,IMG001259.jpeg,0.040478515625,4145,320,masks/IMG001259.png,234e752de5cdd31a3ea2c412854da30699ae5bc2693ae26a5ecef88153c715cd,0|255,320,9,,81,27,0.040498046875,3,0,3,0.7467207312583923,0.4723448157310486,0.10668718814849854,val,ok,0.15,1,1,30,28,58
14,6,1.0,0.1205485463142395,0.0,0.999990234375,0.16579891741275787,ground_truth,0.011177683249115944,0.00109375,btxrd-heuristic-000753,IMG001272.jpeg,0.00109375,112,320,masks/IMG001272.png,785cede27c229914370aa8716cc43d59f8254a485ab0ddb7d5eaca8ffd457820,0|255,320,3,,27,9,0.00109375,3,0,3,0.7333875894546509,0.4574245512485504,0.14392614364624023,val,ok,0.15,1,1,11,5,16
24,8,1.0,0.14028966426849365,0.0,0.999990234375,0.1654738336801529,ground_truth,0.9999998807907104,0.00556640625,btxrd-heuristic-000760,IMG001280.jpeg,0.00556640625,570,320,masks/IMG001280.png,485a65ef3fee210269f29bda837dc73fc6139f45432079ad6cb3d1b3227fbb6a,0|255,320,4,,36,12,0.006328125,3,0,3,0.7390145659446716,0.41235268115997314,0.019008819013834,val,ok,0.15,1,2,14,6,20
16,6,1.0,0.1333182007074356,0.0,0.999990234375,0.15466926991939545,ground_truth,1.0,0.009619140625,btxrd-heuristic-000783,IMG001315.jpeg,0.009619140625,985,320,masks/IMG001315.png,8c31c408fc7506767e782c5b99969d9403615f154e638b3b69c25909076c3297,0|255,320,3,,27,9,0.009619140625,3,0,3,0.7635447382926941,0.5234470963478088,0.15303322672843933,val,ok,0.15,1,1,12,5,17
13,8,1.0,0.10331151634454727,0.0,0.999990234375,0.1650305986404419,ground_truth,0.9999147653579712,0.03927734375,btxrd-heuristic-000808,IMG001352.jpeg,0.03927734375,4022,320,masks/IMG001352.png,3d60b9a2cd065d832fc1849b819c8485b24839867d23661e74294f4b3e3e02a6,0|255,320,4,,36,12,0.039462890625,3,0,3,0.5892302393913269,0.34799250960350037,0.03153909370303154,val,ok,0.15,1,8,15,7,22
59,16,1.0,0.22491101920604706,0.0,0.999990234375,0.2268325686454773,ground_truth,0.9964052438735962,0.04771484375,btxrd-heuristic-000809,IMG001353.jpeg,0.04771484375,4886,320,masks/IMG001353.png,44c380913a7a5f01b79b68c54391251b92a5fe3a10e71711548ccbbd2eb6b481,0|255,320,8,,72,24,0.04857421875,3,0,3,0.7679334282875061,0.5946974158287048,0.17225156724452972,val,ok,0.15,1,3,25,15,40
14,12,1.0,0.18480916321277618,0.0,0.999990234375,0.17540253698825836,ground_truth,0.9895229935646057,0.0433203125,btxrd-heuristic-000821,IMG001371.jpeg,0.0433203125,4436,320,masks/IMG001371.png,d355e9013496f198f51ac563a07686fd420ebb548d565f2cb7a574306d99c89f,0|255,320,6,,54,18,0.04353515625,3,0,3,0.6594364047050476,0.27639156579971313,0.0012095212005078793,val,ok,0.148984375,1,3,19,15,34
16,8,1.0,0.17707543075084686,0.0,0.999990234375,0.16423162817955017,ground_truth,0.0009269150323234499,0.138017578125,btxrd-heuristic-000826,IMG001379.jpeg,0.138017578125,14133,320,masks/IMG001379.png,b0a23f646593d97e0f9df737072bc6a07266dab9b7ae7ea0ed378938fc944d01,0|255,320,4,,36,12,0.138095703125,3,0,3,0.6961249709129333,0.39689701795578003,0.22034454345703125,val,ok,0.15,1,9,15,6,21
27,12,1.0,0.17386342585086823,0.0,0.999990234375,0.17924274504184723,ground_truth,1.0,0.004462890625,btxrd-heuristic-000833,IMG001391.jpeg,0.004462890625,457,320,masks/IMG001391.png,5923feaa23bae889e46458d7a53f69060500277f8bb8b8e4758af2c8698882a6,0|255,320,6,,54,18,0.00447265625,3,0,3,0.7555748820304871,0.3349040746688843,0.013152808882296085,val,ok,0.15,1,2,18,13,31
15,6,1.0,0.08824183791875839,0.0,0.999990234375,0.15657857060432434,ground_truth,0.13915184140205383,0.063779296875,btxrd-heuristic-000836,IMG001394.jpeg,0.063779296875,6531,320,masks/IMG001394.png,9938dfe7b1bfeecb6fe7d9bb5b84ba24a52c140c0b1766d745b0e16c30be42ea,0|255,320,3,,27,9,0.065419921875,3,0,3,0.5655381083488464,0.3741265535354614,0.028322089463472366,val,ok,0.150009765625,1,1,12,5,17
26,10,1.0,0.1173635795712471,0.0,0.999990234375,0.17372804880142212,ground_truth,0.20425525307655334,0.05291015625,btxrd-heuristic-000840,IMG001402.jpeg,0.05291015625,5418,320,masks/IMG001402.png,0839a37f41a011d4d3300d170f9cc292251f1d1fd6b50ba6f93df2658ed9284e,0|255,320,5,,45,15,0.053818359375,3,0,3,0.7150940299034119,0.367113322019577,0.0009168401593342423,val,ok,0.15,1,8,18,10,28
18,8,1.0,0.15405447781085968,0.0,0.999990234375,0.18021559715270996,ground_truth,0.34541624784469604,0.03572265625,btxrd-heuristic-000842,IMG001405.jpeg,0.03572265625,3658,320,masks/IMG001405.png,6943e2c40563096f8ba0804f74a73fcaef3d25698e9ffa00b5d98c17a0d3a7eb,0|255,320,4,,36,12,0.035732421875,3,0,3,0.7519175410270691,0.44312459230422974,0.0986790657043457,val,ok,0.149990234375,1,3,15,6,21
15,6,1.0,0.10111049562692642,0.0,0.999990234375,0.1546090990304947,ground_truth,0.999998927116394,0.00484375,btxrd-heuristic-000868,IMG001448.jpeg,0.00484375,496,320,masks/IMG001448.png,3860639b5cfd3983ab398e09ac5843c4e14f472947924cb8a8c2dc831e00826c,0|255,320,3,,27,9,0.00486328125,3,0,3,0.7605697512626648,0.4760147035121918,0.2355729639530182,val,ok,0.15,1,1,12,5,17
11,6,1.0,0.13091231882572174,0.0,0.999990234375,0.16149404644966125,ground_truth,0.9998824596405029,0.110224609375,btxrd-heuristic-000871,IMG001453.jpeg,0.110224609375,11287,320,masks/IMG001453.png,8235cb34c916b8e2eebd13ce2346bc548adf33353397a8a472f567227f56b5c3,0|255,320,3,,27,9,0.110517578125,3,0,3,0.6739081144332886,0.4064613878726959,0.15477006137371063,val,ok,0.15,1,9,12,5,17
41,12,1.0,0.2555190324783325,0.0,0.999990234375,0.23132383823394775,ground_truth,0.8058154582977295,0.04751953125,btxrd-heuristic-000872,IMG001454.jpeg,0.04751953125,4866,320,masks/IMG001454.png,e58be72265c71611f1d57f617766174cd2ba48743285f33ea79fba43f9d3fc7d,0|255,320,6,,54,18,0.047587890625,3,0,3,0.7281492352485657,0.5096861124038696,0.24138519167900085,val,ok,0.15,1,1,22,10,32
22,6,1.0,0.15193726122379303,0.0,0.999990234375,0.1617552638053894,ground_truth,1.0,0.063447265625,btxrd-heuristic-000873,IMG001455.jpeg,0.063447265625,6497,320,masks/IMG001455.png,f7c2a5dce7a879ad5f28cb0a4cb7534ae326ca2738f28072422a18ad6ea7186d,0|255,320,3,,27,9,0.063583984375,3,0,3,0.6746519804000854,0.5039665699005127,0.2729113698005676,val,ok,0.15,1,3,12,5,17
49,12,1.0,0.1950487494468689,0.0,0.999990234375,0.19955924153327942,ground_truth,0.9941025376319885,0.010244140625,btxrd-heuristic-000880,IMG001468.jpeg,0.010244140625,1049,320,masks/IMG001468.png,52a57b317aaafafb93d54a8c11f7bedccd277bde7f841a8d3a9e805a54bc9c01,0|255,320,6,,54,18,0.01025390625,3,0,3,0.7609001398086548,0.6129979491233826,0.1739664375782013,val,ok,0.15,1,1,24,10,34
27,18,1.0,0.1703297644853592,0.0,0.999990234375,0.17896156013011932,ground_truth,0.0030750101432204247,0.01869140625,btxrd-heuristic-000883,IMG001473.jpeg,0.01869140625,1914,320,masks/IMG001473.png,d065c3f1a2d399b72b977c9a5a899533e95833b88e0f21d698ec6abd89d0a553,0|255,320,9,,81,27,0.019208984375,3,0,3,0.6617271900177002,0.3080992102622986,0.003265844192355871,val,ok,0.14806640625,1,3,26,16,42
22,6,1.0,0.09191945940256119,0.0,0.999990234375,0.15201658010482788,ground_truth,1.3502507499651983e-05,0.001904296875,btxrd-heuristic-000885,IMG001476.jpeg,0.001904296875,195,320,masks/IMG001476.png,b8d3f2f6f19f8b6c358b260fee39a3600489edf179a513fe7e10fd64e2822c25,0|255,320,3,,27,9,0.001923828125,3,0,3,0.7546631693840027,0.5170619487762451,0.06448302417993546,val,ok,0.15,1,3,12,5,17
55,18,1.0,0.16239692270755768,0.0,0.999990234375,0.1837233453989029,ground_truth,0.00824829749763012,0.0289453125,btxrd-heuristic-000889,IMG001483.jpeg,0.0289453125,2964,320,masks/IMG001483.png,5eff920b2f3aa1959a0b592f1283fe7a9822ab1fe9ceb6ae098a0bde0d5de148,0|255,320,9,,81,27,0.0289453125,3,0,3,0.7516046166419983,0.4640094041824341,0.0009785756701603532,val,ok,0.15,1,8,31,17,48
24,6,1.0,0.18287299573421478,0.0,0.999990234375,0.18141508102416992,ground_truth,0.9998565912246704,0.02037109375,btxrd-heuristic-000893,IMG001490.jpeg,0.02037109375,2086,320,masks/IMG001490.png,1e120629968e3ba06224ffd70a169f35533d1bbf23e1348504076e468f2139d2,0|255,320,4,,33,11,0.02037109375,3,0,3,0.7634820938110352,0.48872068524360657,0.00022722408175468445,val,ok,0.15,1,3,15,6,21
15,8,1.0,0.11346486210823059,0.0,0.999990234375,0.14765292406082153,ground_truth,0.9998507499694824,0.0,btxrd-heuristic-000893,IMG001491.jpeg,0.0,0,320,masks/IMG001491.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,4,no_candidate_survived_or_postprocess_empty,36,12,0.00037109375,3,0,3,0.7128589749336243,0.3520296812057495,0.020491933450102806,val,empty_after_localization,0.15,1,3,14,8,22
61,18,1.0,0.24016012251377106,0.0,0.999990234375,0.19321589171886444,ground_truth,1.0,0.03533203125,btxrd-heuristic-000907,IMG001517.jpeg,0.03533203125,3618,320,masks/IMG001517.png,ab0c65220a56109d224fb39f80b063f64f4be7bdc07bf417dacc3527aec9e2aa,0|255,320,9,,81,27,0.0367578125,3,0,3,0.7524935007095337,0.5136926770210266,0.048988088965415955,val,ok,0.15,1,2,25,25,50
13,6,1.0,0.11641374230384827,0.0,0.999990234375,0.1592300832271576,ground_truth,0.30233749747276306,0.05111328125,btxrd-heuristic-000916,IMG001538.jpeg,0.05111328125,5234,320,masks/IMG001538.png,92c302d0098978da1275cd73056812f87f871634af4ea97379c2789c5c678a4f,0|255,320,3,,27,9,0.05234375,3,0,3,0.6610115170478821,0.404710978269577,0.20427456498146057,val,ok,0.15,1,4,12,5,17
31,8,1.0,0.19624528288841248,0.0,0.999990234375,0.20736564695835114,ground_truth,0.6147868633270264,0.05828125,btxrd-heuristic-000916,IMG001539.jpeg,0.05828125,5968,320,masks/IMG001539.png,b2613384008509a013dbbcf98614e11450c96bb03305bd5d9a5a3c162aaff755,0|255,320,4,,36,12,0.0591796875,3,0,3,0.7255810499191284,0.5033657550811768,0.12232314795255661,val,ok,0.15,1,4,15,6,21
15,6,1.0,0.1334432065486908,0.0,0.999990234375,0.18407952785491943,ground_truth,0.9999902248382568,0.126845703125,btxrd-heuristic-000922,IMG001551.jpeg,0.126845703125,12989,320,masks/IMG001551.png,181892a01a9882e395088879e50e6664a843d6c2eed90a21635698a5baa9c87a,0|255,320,3,,27,9,0.126845703125,3,0,3,0.6204654574394226,0.40220433473587036,0.07713986933231354,val,ok,0.15,1,4,12,5,17
16,8,1.0,0.14835451543331146,0.0,0.999990234375,0.1700117588043213,ground_truth,0.9999916553497314,0.016337890625,btxrd-heuristic-000930,IMG001563.jpeg,0.016337890625,1673,320,masks/IMG001563.png,aa83c3bcd13fa4446153ba6b1e869cce288bafd016f96ea22211ac37ddeaa987,0|255,320,4,,36,12,0.016533203125,3,0,3,0.6524186134338379,0.3385332524776459,0.008539826609194279,val,ok,0.15,1,2,15,8,23
19,6,1.0,0.12789630889892578,0.0,0.999990234375,0.19155354797840118,ground_truth,0.03255851939320564,0.067548828125,btxrd-heuristic-000940,IMG001580.jpeg,0.067548828125,6917,320,masks/IMG001580.png,2874ea26b469ff203e87b024821c7401357a76b86dffd376320e084ed1b88373,0|255,320,3,,27,9,0.06818359375,3,0,3,0.7540451884269714,0.5043569207191467,0.15863412618637085,val,ok,0.15,1,4,12,5,17
26,8,1.0,0.14601027965545654,0.0,0.999990234375,0.17509520053863525,ground_truth,0.22777734696865082,0.066171875,btxrd-heuristic-000940,IMG001581.jpeg,0.066171875,6776,320,masks/IMG001581.png,dbd689e1b9e8226c9fa2b481e85ab06a00a269034723a795b1b0462adadd92b1,0|255,320,4,,36,12,0.0664453125,3,0,3,0.7381881475448608,0.45758184790611267,0.0005982970469631255,val,ok,0.15,1,4,16,10,26
13,6,1.0,0.10712132602930069,0.0,0.999990234375,0.14760860800743103,ground_truth,0.9999964237213135,0.038544921875,btxrd-heuristic-000951,IMG001601.jpeg,0.038544921875,3947,320,masks/IMG001601.png,63fd76562287750fde2372781fbf3556670b2679304b9c9475194eda5174074a,0|255,320,3,,27,9,0.0427734375,3,0,3,0.6519472599029541,0.3965868055820465,0.006967440713196993,val,ok,0.15,1,3,12,5,17
35,16,1.0,0.1817554235458374,0.0,0.999990234375,0.16846546530723572,ground_truth,1.0,0.002568359375,btxrd-heuristic-000955,IMG001606.jpeg,0.002568359375,263,320,masks/IMG001606.png,2c267fb43e874b7feeeac5cd846f07a2c57efb6aedb93b83754bfa4e62c32de7,0|255,320,8,,72,24,0.002568359375,3,0,3,0.7314351797103882,0.38781729340553284,0.020771779119968414,val,ok,0.15,1,2,27,19,46
33,12,1.0,0.17669104039669037,0.0,0.999990234375,0.17044562101364136,ground_truth,0.8571743369102478,0.00240234375,btxrd-heuristic-000956,IMG001607.jpeg,0.00240234375,246,320,masks/IMG001607.png,765c910b737caee7fd68eacc243f82bd357456be7b2fde50ca51389a9e09083c,0|255,320,6,,54,18,0.00240234375,3,0,3,0.7530851364135742,0.40776878595352173,0.00011673333210637793,val,ok,0.15,1,1,19,12,31
14,6,1.0,0.11519039422273636,0.0,0.999990234375,0.1509050726890564,ground_truth,0.9938540458679199,0.07146484375,btxrd-heuristic-000959,IMG001612.jpeg,0.07146484375,7318,320,masks/IMG001612.png,6d2c7638f1a61ca240550f4af964fb585344138ed01eb306dc2559ae0b139326,0|255,320,3,,27,9,0.07146484375,3,0,3,0.6194019317626953,0.4174967408180237,0.2305014580488205,val,ok,0.15,1,3,12,5,17
23,6,1.0,0.12062419205904007,0.0,0.999990234375,0.16922888159751892,ground_truth,0.8639320135116577,0.05994140625,btxrd-heuristic-000962,IMG001617.jpeg,0.05994140625,6138,320,masks/IMG001617.png,b7f96d5761a1cac1f26c35b64c9c41499704b10651ea95210af5cd23b79290e3,0|255,320,3,,27,9,0.062421875,3,0,3,0.6915766000747681,0.4571504592895508,0.017542939633131027,val,ok,0.15,1,8,12,5,17
10,10,1.0,0.13995708525180817,0.0,0.999990234375,0.1719990074634552,ground_truth,1.9010552705367445e-06,0.123994140625,btxrd-heuristic-000972,IMG001632.jpeg,0.123994140625,12697,320,masks/IMG001632.png,906c283005f4f9adb0c2e12ba5846f93a4932ca3523b5723a27975ad4b88d6eb,0|255,320,5,,45,15,0.12423828125,3,0,3,0.6376495361328125,0.2785966992378235,0.0027581516187638044,val,ok,0.15,1,3,14,15,29
22,14,1.0,0.16348940134048462,0.0,0.999990234375,0.14601945877075195,ground_truth,1.0,0.00279296875,btxrd-heuristic-000978,IMG001638.jpeg,0.00279296875,286,320,masks/IMG001638.png,6c4445527ecba7715620799c6e74af44277c0ee276f90206a7582ef05da4a404,0|255,320,7,,63,21,0.00279296875,3,0,3,0.7541091442108154,0.29601970314979553,0.007660229224711657,val,ok,0.14845703125,1,2,20,18,38
29,18,1.0,0.26534658670425415,0.0,0.999990234375,0.16376106441020966,ground_truth,1.0,0.041650390625,btxrd-heuristic-000981,IMG001642.jpeg,0.041650390625,4265,320,masks/IMG001642.png,0ef672889776707139d68aa8134d143cfd184456bf18c63be4fb3cf2517fa2df,0|255,320,9,,81,27,0.041904296875,3,0,3,0.750627338886261,0.3681432604789734,0.008860568515956402,val,ok,0.1421875,1,2,33,15,48
30,8,1.0,0.17587411403656006,0.0,0.999990234375,0.18749113380908966,ground_truth,1.0,0.018076171875,btxrd-heuristic-000982,IMG001643.jpeg,0.018076171875,1851,320,masks/IMG001643.png,876c7077d16382a1dc044635bc5f8057ab28515982456d09558fbe8b0a30dd6c,0|255,320,5,,42,14,0.018076171875,3,0,3,0.7355060577392578,0.5034921169281006,0.12370277941226959,val,ok,0.15,1,2,20,10,30
20,8,1.0,0.13052356243133545,0.0,0.999990234375,0.15431764721870422,ground_truth,1.0,0.01326171875,btxrd-heuristic-000993,IMG001661.jpeg,0.01326171875,1358,320,masks/IMG001661.png,c4416e2fe82762bff1e4c118e0e80fb420a91e6815df1280c07f0d3503a57366,0|255,320,4,,36,12,0.013505859375,3,0,3,0.7641276717185974,0.4492611289024353,0.02284427173435688,val,ok,0.15,1,2,14,10,24
21,8,1.0,0.18565723299980164,0.0,0.999990234375,0.18875166773796082,ground_truth,1.0,0.108916015625,btxrd-heuristic-000997,IMG001666.jpeg,0.108916015625,11153,320,masks/IMG001666.png,0a3ee5770cee9885aabd6cc230f1443c32118b41bb5897b9d647eb8c24e65481,0|255,320,4,,36,12,0.108916015625,3,0,3,0.7518535256385803,0.4641248285770416,0.18461906909942627,val,ok,0.15,1,2,16,10,26
29,14,1.0,0.1402709186077118,0.0,0.999990234375,0.14879396557807922,ground_truth,1.0,0.008544921875,btxrd-heuristic-001029,IMG001716.jpeg,0.008544921875,875,320,masks/IMG001716.png,ab4a04367afeec7521d8abfabef7757fe13c2526c08ef753c8d2d9aff7879cb8,0|255,320,7,,63,21,0.00884765625,3,0,3,0.7614892721176147,0.38875120878219604,0.007662542629987001,val,ok,0.15,1,9,23,12,35
27,14,1.0,0.11773490905761719,0.0,0.999990234375,0.14945539832115173,ground_truth,0.9998844861984253,0.002314453125,btxrd-heuristic-001031,IMG001719.jpeg,0.002314453125,237,320,masks/IMG001719.png,9b701394e7535c1ecdb5584f270e8d1c73e0df89d65e1022b1697b665bb437b9,0|255,320,7,,63,21,0.002314453125,3,0,3,0.7546135187149048,0.3346807658672333,0.0012297348584979773,val,ok,0.15,1,5,27,11,38
24,14,1.0,0.1063699945807457,0.0,0.999990234375,0.14750678837299347,ground_truth,0.9999998807907104,0.008642578125,btxrd-heuristic-001033,IMG001723.jpeg,0.008642578125,885,320,masks/IMG001723.png,83043fa287eafab25eb4d2071311e88c08e9f57eb9ce1f80a4cfbe913471b501,0|255,320,7,,63,21,0.00892578125,3,0,3,0.7570856809616089,0.29847005009651184,0.00038071288145147264,val,ok,0.148017578125,1,1,23,20,43
21,8,1.0,0.1529768705368042,0.0,0.999990234375,0.17686615884304047,ground_truth,1.0,0.0424609375,btxrd-heuristic-001047,IMG001744.jpeg,0.0424609375,4348,320,masks/IMG001744.png,2c8cf4b5e91a971590962002373a86988893800c330f12c28d81d448ce5cc399,0|255,320,4,,36,12,0.043447265625,3,0,3,0.7518237233161926,0.43948304653167725,0.13789935410022736,val,ok,0.15,1,4,16,10,26
18,14,1.0,0.10341862589120865,0.0,0.999990234375,0.14023658633232117,ground_truth,0.9999948740005493,0.034091796875,btxrd-heuristic-001056,IMG001759.jpeg,0.034091796875,3491,320,masks/IMG001759.png,a3a45c26d5d45ba8bd4a8b63823ffaf397410410967aa8668954d9bdd0a5650d,0|255,320,7,,63,21,0.034140625,3,0,3,0.7181828022003174,0.27941179275512695,0.0001889126724563539,val,ok,0.141904296875,1,1,23,20,43
44,14,1.0,0.2372065931558609,0.0,0.999990234375,0.2039584219455719,ground_truth,0.9999996423721313,0.001201171875,btxrd-heuristic-001057,IMG001760.jpeg,0.001201171875,123,320,masks/IMG001760.png,4b355672a087abd9a7efc86f0d1b042816149b7866a85babd2d3944058fdad0b,0|255,320,7,,63,21,0.0012890625,3,0,3,0.7510228753089905,0.5074985027313232,0.025510365143418312,val,ok,0.15,1,8,27,13,40
3,8,1.0,0.16115261614322662,0.0,0.999990234375,0.16273316740989685,ground_truth,1.0,0.116640625,btxrd-heuristic-001057,IMG001761.jpeg,0.116640625,11944,320,masks/IMG001761.png,9841938b623cadae1c2e66c07ce44addb4f1326bf0aaccf455dcf89c7c488109,0|255,320,4,,36,12,0.1176171875,2,0,2,0.4900961220264435,0.24735239148139954,0.011810840107500553,val,ok,0.15,1,8,14,8,22
26,12,1.0,0.09163719415664673,0.0,0.999990234375,0.1456775814294815,ground_truth,0.9984403252601624,0.037236328125,btxrd-heuristic-001069,IMG001781.jpeg,0.037236328125,3813,320,masks/IMG001781.png,361bf18003594132dae6670571e84360e899a26a88c5201d84ce0593c83652d7,0|255,320,6,,54,18,0.03740234375,3,0,3,0.7360742688179016,0.35708048939704895,0.0026163600850850344,val,ok,0.15,1,7,23,16,39
23,10,1.0,0.12319479882717133,0.0,0.999990234375,0.15693193674087524,ground_truth,1.0,0.00447265625,btxrd-heuristic-001070,IMG001782.jpeg,0.00447265625,458,320,masks/IMG001782.png,674cb32d9c5fc92a05c0cd25164e4a92f18e5ddcc6fba9381f718bcb55eb1557,0|255,320,5,,45,15,0.00447265625,3,0,3,0.7578880786895752,0.3734592795372009,0.0025185327976942062,val,ok,0.15,1,7,19,15,34
19,14,1.0,0.11445491015911102,0.0,0.999990234375,0.14287947118282318,ground_truth,0.999984860420227,0.0065625,btxrd-heuristic-001073,IMG001785.jpeg,0.0065625,672,320,masks/IMG001785.png,786e0fa4687f53d11d94d66fe1bcb84d08dbdc44db56510ad753e1cb20eeacd4,0|255,320,7,,63,21,0.0066015625,3,0,3,0.6686548590660095,0.27105912566185,0.0003898577706422657,val,ok,0.149482421875,1,7,23,19,42
27,6,1.0,0.15382283926010132,0.0,0.999990234375,0.18221259117126465,ground_truth,1.0,0.00302734375,btxrd-heuristic-001074,IMG001786.jpeg,0.00302734375,310,320,masks/IMG001786.png,105bf604963825a8668cf083270411ba787c8cd31daa5c916dda54c538321eca,0|255,320,3,,27,9,0.00333984375,3,0,3,0.7549626231193542,0.615174412727356,0.4801557958126068,val,ok,0.15,1,1,12,8,20
22,12,1.0,0.1450970321893692,0.0,0.999990234375,0.18056228756904602,ground_truth,1.0,0.07021484375,btxrd-heuristic-001077,IMG001791.jpeg,0.07021484375,7190,320,masks/IMG001791.png,d4d8077fcd44e2a41a1c009e8ad814f1909f8fadf60fbee05433de66c7538a93,0|255,320,6,,54,18,0.07021484375,3,0,3,0.7646910548210144,0.30799219012260437,0.0026135051157325506,val,ok,0.15,1,7,24,11,35
26,14,1.0,0.18071772158145905,0.0,0.999990234375,0.15021434426307678,ground_truth,0.9999991655349731,0.00412109375,btxrd-heuristic-001080,IMG001795.jpeg,0.00412109375,422,320,masks/IMG001795.png,a24c5584404ea8db00146a2f7bdef847b3e9b21038b9c8dd17a77799d6aa1684,0|255,320,7,,63,21,0.00412109375,3,0,3,0.7547096610069275,0.31812408566474915,0.004697161260992289,val,ok,0.13564453125,1,2,28,19,47
72,18,1.0,0.2054600566625595,0.0,0.999990234375,0.21976876258850098,ground_truth,0.9989451766014099,0.004423828125,btxrd-heuristic-001083,IMG001798.jpeg,0.004423828125,453,320,masks/IMG001798.png,cf26f25f88a7e71c5c42764567febcdf21f139ca718f620add436ec6204e4d18,0|255,320,9,,81,27,0.004443359375,3,0,3,0.7526777982711792,0.5997921824455261,0.09127027541399002,val,ok,0.15,1,7,30,15,45
38,12,1.0,0.16186584532260895,0.0,0.999990234375,0.17178583145141602,ground_truth,1.0,0.0014453125,btxrd-heuristic-001104,IMG001828.jpeg,0.0014453125,148,320,masks/IMG001828.png,7772de22140d8bb8b39028c0a59f9a4568df42eb9122331074516e15e5e3dd71,0|255,320,6,,54,18,0.0014453125,3,0,3,0.7516201138496399,0.46239954233169556,0.02659587562084198,val,ok,0.15,1,1,24,16,40
18,14,1.0,0.11855645477771759,0.0,0.999990234375,0.14367873966693878,ground_truth,0.9999998807907104,0.001455078125,btxrd-heuristic-001118,IMG001858.jpeg,0.001455078125,149,320,masks/IMG001858.png,fd1316e820913dede3f6982b2f268254ba045cf3020cef463409fc5f3017c058,0|255,320,7,,63,21,0.001455078125,3,0,3,0.7153196930885315,0.2695963680744171,0.00020722742192447186,val,ok,0.15,1,2,23,21,44
25,10,1.0,0.13284260034561157,0.0,0.999990234375,0.16594049334526062,ground_truth,1.0,0.004072265625,btxrd-heuristic-001123,IMG001867.jpeg,0.004072265625,417,320,masks/IMG001867.png,10dce3e8fe84b78de8133f074e4f988ecf2d8052cfa14bbf42ec318fa4a0ddc1,0|255,320,5,,45,15,0.004072265625,3,0,3,0.7560646533966064,0.39333537220954895,0.0016721882857382298,val,ok,0.150009765625,1,8,17,9,26
0,0,,,,,,ground_truth,0.012795734219253063,0.0,btxrd-heuristic-001124,IMG001868.jpeg,0.0,0,320,masks/IMG001868.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,known_image_label_normal,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,0,0,0,0,0
0,0,,,,,,ground_truth,0.0008863325347192585,0.0,btxrd-heuristic-001124,IMG001869.jpeg,0.0,0,320,masks/IMG001869.png,14bf4fc16d7e9f17cb073a83ba89ab04bd4c22a2b6f80f25bf73a67ce7a0a340,0,320,0,known_image_label_normal,0,0,0.0,0,0,0,,,,val,empty_by_image_gate,0.0,0,0,0,0,0
