image_id,source_image_sha256,region_map_path,region_map_sha256,regions,uncovered_pixels,uncovered_fraction,map_width,map_height,map_dtype
IMG001902.jpeg,cca125b9eae5f91a9d417bfa8cb42f743a8b6d552e12f5075ec1eeb61dc45ded,region_maps/IMG001902.png,b243afdc6ccba801a8c5b40236fc282e11230f1491374349c0fd7f596917b7ab,8,1508,0.2356250000,80,80,uint16
IMG001903.jpeg,223057c1f47b9aa41c6d7b68a4ff72896742e43389f86fc29a6fd83492e4a52e,region_maps/IMG001903.png,b20113ee5b887455b5536fdf76c3b5c82ea509fec0f41e55540686770b886b02,6,62,0.0096875000,80,80,uint16
IMG001904.jpeg,002da6fbc9f4b332bd86d1f3c2bd7615293a670f5f1ed6e4d806935d289fe0b6,region_maps/IMG001904.png,399560e7a0cdf447d66ba855319e765e0c8520da910c53c4b1ce328b6420b0ca,8,4042,0.6315625000,80,80,uint16
IMG001905.jpeg,04c3c5e63bf39c74148a3af7efdaa6a3305adfbd26e57b50092b430e03b8b203,region_maps/IMG001905.png,c77a519b2fcd916384857ea0a41f858a29c08889a00e3cfeb08e0b8070bddb82,7,92,0.0143750000,80,80,uint16
IMG001906.jpeg,9b9ac361e6be2b77c5a59fab727ae6dbf93b7dfd93283eebf6e580a37760a890,region_maps/IMG001906.png,f7a28d9355695b1b524eb2d1ca0222dadd3ee5c4ea37523c7e6992851b2c0aa9,10,2369,0.3701562500,80,80,uint16
IMG001907.jpeg,eb52e99dcd37b4c97dcd8254de657396d72621c8e9fd4001ecb665c016748449,region_maps/IMG001907.png,9f7efbbd64104d4b0ce9b7cfd1635ef1eaee895b51752a2dbad3a8e32258a5a9,6,55,0.0085937500,80,80,uint16
IMG001908.jpeg,de62900ebebed79683ef3f7fc6dc6fd78194a1e2f41c4481662bb112f502e146,region_maps/IMG001908.png,21d5b92ce62a8b9977bdede88983d2b06474bf46eee8eda6413731132b8b71a5,7,1177,0.1839062500,80,80,uint16
IMG001909.jpeg,bfae0ff180c8ecc45c3e322c501adcee5a9c2c125baea76195a376fc7d041aef,region_maps/IMG001909.png,999547204adbd909d0884158b6fde297700e51be57447e0c0c8faadb17d6a136,6,5677,0.8870312500,80,80,uint16
IMG001910.jpeg,b8149e6aa61484e1ff18a5edd2ade438fbd5a5d9338f067a7fc84e8b8bfa3c02,region_maps/IMG001910.png,13ea0189fda0eca204876304ea63db7c013a01592da2f47383cc055e1caaba29,14,5093,0.7957812500,80,80,uint16
IMG001911.jpeg,215ad44a9187324a1112b5284d1c9e327e071e310e7073502251e9bd831ff74e,region_maps/IMG001911.png,edde9ced9e76be0c038316c9b8d7230cecb9e4793f5473a46cc33c8198049842,9,2099,0.3279687500,80,80,uint16
IMG001912.jpeg,91a3193e646b97ba7fbcb783807b09436d6e960f9cec0d7a4efdd20d04370e97,region_maps/IMG001912.png,f23f9987bf6c487991595d60d85be9975a2ca95f6dc647862dc5232183196dfd,7,2839,0.4435937500,80,80,uint16
IMG001913.jpeg,14a231e9ef7c8aff399020e4e1b2a28cb51cdf3b521819c2db5224dbb46c6d97,region_maps/IMG001913.png,e9a3d81a7526c52ffdccbfed2e2e03d6086a61dd2179a60b8c66b51fd75f44e6,6,4057,0.6339062500,80,80,uint16
IMG001914.jpeg,1c45beea63c58495782340ea539a8d9ec314407512097ab08f896db979deac27,region_maps/IMG001914.png,ade0d96890aa2b5c705827e5aa010117c39de14f2680db9d83e8055cd3ea7c3e,7,92,0.0143750000,80,80,uint16
IMG001919.jpeg,2eda67823a681a4430becfef94a10af03c0d521780b91e98dc098f5f609f93eb,region_maps/IMG001919.png,edfad4d21d9ba421d3e93edc22d7461747125c3fbf1f8cf8d49d9d3f696ef7ad,12,4162,0.6503125000,80,80,uint16
IMG001920.jpeg,bdd0004c007276d37217d8d9d19ec1408ccc233e54db3246e2d645de1537b78a,region_maps/IMG001920.png,40fba957b75811d2f786fe1ba74f5f1d315c11eb0106e9d528cf779b0739b69a,4,4617,0.7214062500,80,80,uint16
IMG001921.jpeg,479cd9355ac2ed44c5378adf4428fdbe213295a2cec3e350cfb08239c0481382,region_maps/IMG001921.png,cea96aa4b0b905fa5925fa12e5eefa807726096a7cc43d859923e23442330d96,9,2602,0.4065625000,80,80,uint16
IMG001922.jpeg,54797f9de6dbbac5a182da0ccf6dc2246cd51296ba85004a11ef090ccd3e6220,region_maps/IMG001922.png,379223bc8e14afcee68f8feafb28a2c41192631e80af406955012bdb9c89abf9,1,1019,0.1592187500,80,80,uint16
IMG001923.jpeg,2ae6da2849ccd0f64d4ec16e654c7581d5fbd3e48cfee8c2851028269225a2ba,region_maps/IMG001923.png,0e81cf566179bf2bbc7373efe91b44a5d8056b09d02637ce6d8b36257e8308cb,2,677,0.1057812500,80,80,uint16
IMG001924.jpeg,4b62dfa7f475d367ba25f5e0a9cb6b11f0f7db340b324f6e24b18823187d2425,region_maps/IMG001924.png,90d7400b4ef9f3f86a6b2d95e79eda03cd16a1390187dbf2557296bbc046894b,3,896,0.1400000000,80,80,uint16
IMG001925.jpeg,f45eb8e3542ec33e0f6717decdbc5339fafa35bc59372e8e94da1a8a53995197,region_maps/IMG001925.png,c97fcdd54238f72e43126075223a585c29bf3f96782e8d56a2e5d0e2c837c5f9,3,772,0.1206250000,80,80,uint16
IMG001926.jpeg,bee52bc05712103d6c7078da356593c7002b6d67e07d10581dbc793b64f4bc34,region_maps/IMG001926.png,cefd6c6e2d44a2e0b1def6b6c68a94f43cf128e0d778e84a67c21a2266c1a0e5,6,118,0.0184375000,80,80,uint16
IMG001927.jpeg,3848886189300dcfabc32e1bba8465f9eabd729c59c1537fbc2a37676ea88258,region_maps/IMG001927.png,b1d58d67ce21793a9c2517893b1f60ca08e0e1edead5777de8883b269506eaf4,5,3594,0.5615625000,80,80,uint16
IMG001935.jpeg,95bd454249e6d652e1f834cd900ac0da9047f5e6ec39a6afe6977903ae583dfd,region_maps/IMG001935.png,ff60ddf3a0841cafdb5f43434a0a3a9fce8aa8d4ff85c2b697f129fcdf9e4283,15,5902,0.9221875000,80,80,uint16
IMG001936.jpeg,ba60aae9d3a174277a6f4dbf0bc6e1ced1b1dfe85cf1ab84a753d2aca3df6762,region_maps/IMG001936.png,c37279e55461f5cf41217b4194b95af4c06620b9fce4823942dd62ff31140e65,14,5927,0.9260937500,80,80,uint16
IMG001943.jpeg,80331affdec8a143f0cb6d4967b12e880e357f6b81865ae1a29fbb114bb709e4,region_maps/IMG001943.png,436850616bb91fe0e4a39c490c8c144e634a5ac96d7625a40c19430295b44b2f,5,83,0.0129687500,80,80,uint16
IMG001944.jpeg,c919bca3f07f10714b9ed5000530c7706a1ebe0279ec4ffc0ded215108b5cea6,region_maps/IMG001944.png,52af153c6069000ac8e67eb7954e2f98d2ccfc0886036b30761d8e58384e2d43,21,1916,0.2993750000,80,80,uint16
IMG001945.jpeg,7f1599891623d275f0d88a9a89b21c5e0be8d563a9e0eb95f990e166bae6948c,region_maps/IMG001945.png,c89fc0d6e81f7901950d868d274e4ec2ef004424c537fe8b6d99cb008e5c5684,8,1816,0.2837500000,80,80,uint16
IMG001946.jpeg,ac7c77f18c44dacc65611be945fd99a73def912046ce26fdae6b791aef594e45,region_maps/IMG001946.png,d504b43ac91ce73d466363147db115ef3c4e0819244a991e582d67ae42a460b9,6,3278,0.5121875000,80,80,uint16
IMG001947.jpeg,5cea865b267f902c118e8b72e5c038bcb9f1ec510f7ed2af19681a86a4482d01,region_maps/IMG001947.png,aa00ddcebb514d511b5ca198f2d4883647c78aef12501a62e08b7d0416158fad,5,84,0.0131250000,80,80,uint16
IMG001948.jpeg,7c331c3d721942b5ed3fc39b0157a30a3e37480ddfc02144a866fea2b6eaad77,region_maps/IMG001948.png,4a47b9896aa02f19fe6e7d9a747c9b3c51278fcb71c95e5f27c9fbd5b54af9fb,4,1131,0.1767187500,80,80,uint16
IMG001949.jpeg,1ed7bc1a76ab400a9e84b4a3d8aca772fea1ba523d93ee49ea37927a4f01cd07,region_maps/IMG001949.png,487d51e92a1b7a51d2127115cfcfda5e3478565c761180b955c682fb02a63281,7,1105,0.1726562500,80,80,uint16
IMG001950.jpeg,116cc706300dc8046e9bc136346fed5eea6b184887e35b75c580035181ce3c11,region_maps/IMG001950.png,e1526b65bc4198068ce10b5cdf750b8ecb51dc65f6c3dfd2f131f9bd36faced1,3,5282,0.8253125000,80,80,uint16
IMG001951.jpeg,e100452c42c1e4c5dcdb5407dc1c4f9eafde70c91eb3d0527222b19e84e25605,region_maps/IMG001951.png,e85d5e4a6b7ce2d4e4a3ad257bda5763eb0ecbfe5eb26dc4c499c33a30de6cc0,3,849,0.1326562500,80,80,uint16
IMG001952.jpeg,e710040c7d6902609be61316e9f5eec7acd339b81f08f99342541b80c04a7057,region_maps/IMG001952.png,4356f153f9478274e658bfda57910c0844ba4d1f92154c41a3c3db346e906db1,4,1040,0.1625000000,80,80,uint16
IMG001953.jpeg,9341914e43a1173a3c62fe31ae29aca0eacefbec50800f886e25f5f2db548d76,region_maps/IMG001953.png,088d6c1afa99981c4c318fba013aaf28b825298874292db61a0fbd4bc33fa503,11,1943,0.3035937500,80,80,uint16
IMG001954.jpeg,7347871d28d8b64693353f42aef1346b9942ee3f72580d33bb72a8f976ce4fe2,region_maps/IMG001954.png,6ea1fd4b1175a40eb3ce4d93db080d5e389126e8f8afdc2062e92e7a2bee6ded,4,776,0.1212500000,80,80,uint16
IMG001955.jpeg,5cf21cae9f5a64f796e32439f963a92e0d11eec7369e7f8e455750a3db1986ad,region_maps/IMG001955.png,c6b8218ae7a51ce1e9dc2a8b0d6f1e75be730b3645bd22027e6f2778ad00c4fa,1,1316,0.2056250000,80,80,uint16
IMG001956.jpeg,56a0c4a779b0a759e4e7342deb6a205f0d5247fe7c52edac079e4d1324300ddb,region_maps/IMG001956.png,2787d4e7a54c033ccfbc9d4abd6583bd44b16d642adcaddfc9805d57cedfea66,2,1034,0.1615625000,80,80,uint16
IMG001957.jpeg,30f97181c2ca434732f41bf4ddd9ec7da7837e5018996db30eddc176402ad0c8,region_maps/IMG001957.png,00ca4a22bf2fc0b1fa1d3d8c1235f264487402c87df73632d6ad8a723f97ff2c,5,2492,0.3893750000,80,80,uint16
IMG001958.jpeg,467e9b37dbafc9f4776f710db18f9789b7a9787694f891cada69c44e11d20988,region_maps/IMG001958.png,2c4ed3d604d33bff2d5584dbe2e36d539d491764d162069ff886835e497443a0,7,2953,0.4614062500,80,80,uint16
IMG001960.jpeg,ce79a61fe5c1ef3706baf9b5ebad66c505ca60a0390a61d13aedf32f97d6d218,region_maps/IMG001960.png,a45f367fee1d68769c73891986aaf78a0fe17aa6d016b6c02956b9d9201ef25f,5,755,0.1179687500,80,80,uint16
IMG001961.jpeg,4e9a7d0084581d6921a7814d32a1cbb8529c10bc388c54ece2569f03b1c036ff,region_maps/IMG001961.png,54bdd5a57edeb2b65c72f029e4870d91d17dc7ac4a75e17cc9aa69ed659e013f,9,2288,0.3575000000,80,80,uint16
IMG001962.jpeg,7900c53aea6727791daf80c76b97901e20cda1d26396e731dae3baa850ef621d,region_maps/IMG001962.png,2062013f28b0aead07e94cbe10b7a4ae0f2ee05e093d43233229b59194f40c0e,5,26,0.0040625000,80,80,uint16
IMG001963.jpeg,4e46a248c6bb68141b3310e984f29ad0cae76a56eefeae918af7367ae5322761,region_maps/IMG001963.png,b237fb4d6c71f8309a996c7f35188337a29dce2fa37ea9bb22d4af05165a450e,7,2297,0.3589062500,80,80,uint16
IMG001964.jpeg,b9fd5f3653dcef48bc77337971dc14ef8bd9b64180462e0e3550366db12ac69c,region_maps/IMG001964.png,04d523bf40eaefd72a16843f9b91748e236d2a6e54171641811145e1f5f602a1,11,2303,0.3598437500,80,80,uint16
IMG001965.jpeg,f3e2dfa5996dfcc3c6cbbce32dbe78f437c096c6f28f243cd0ca39270b32d5f7,region_maps/IMG001965.png,6e7ed9be085524535287f7295d9e706360038798092ce87051bc60d3309f1856,11,5474,0.8553125000,80,80,uint16
IMG001966.jpeg,b55f57ed715888304a384b6b766b43e70214e7199a926fc690238f4aa70e295e,region_maps/IMG001966.png,86a7781cc7937d9099fea4d3bd2f8e8a420be29e8e614560e2073d7c0f90f7bf,3,1121,0.1751562500,80,80,uint16
IMG001967.jpeg,28c36d0c723cbc4dfff41d1db80abe4e3162b62e426254e69a55d13cf74ca5d9,region_maps/IMG001967.png,ae30ef81265e7067c8cc53aba9b8ccfdebb5fdb29058efd2ea408c1675cda559,6,4708,0.7356250000,80,80,uint16
IMG001968.jpeg,b8c07a75f8defa5cd5126bbaa4fc1350c4512f537ebcf06ccf93758c5dd3b0ed,region_maps/IMG001968.png,238f145a38333243005a278712b697e17a32d94f51ad09577f1e0f053398d308,6,3372,0.5268750000,80,80,uint16
IMG001969.jpeg,9ed384a18a9389a08cd308ed1b65cfaf02a3e8d23787d976a8556fa6507e1880,region_maps/IMG001969.png,9e7b06b802c1ed31c30d8ef5814150b5532ff2a4187c1ca73f5292dcbbe0203e,8,2837,0.4432812500,80,80,uint16
IMG001970.jpeg,9e28618937e94db4d5b4bddd34ab646b9410fd37748cdebd77f0bc3fb05deee4,region_maps/IMG001970.png,3617714197a7cf10088d7c61c53d92dee63de1d3bd6b6eb2ac1a83a3547f791e,4,1171,0.1829687500,80,80,uint16
IMG001971.jpeg,a1b911b7c215e69b0a1bb876219c7e5dd33f2684d9cf1737009a6bca2eb87a6e,region_maps/IMG001971.png,a4798eb1513a4deb2854198ed1fa5feff40b16595a427cf7bac2cd2cf4cb2d26,8,3016,0.4712500000,80,80,uint16
IMG001972.jpeg,8e64e6756c943dfa8c97ca60287a0b0e1c80bf9a6fd6d775be2be60d0e4e3bde,region_maps/IMG001972.png,9b45997f6f3db6d5362c64edd30db9abd5b726d3dc60fe9a371ce1ba973f7428,5,3505,0.5476562500,80,80,uint16
IMG001973.jpeg,e907996a131193d3784ed653593373b50dbaf464c8a364e42971aafaf7551a50,region_maps/IMG001973.png,1dbf445b8014e5c9270cd592c337243fd249a1402a466025596de0ab5403fc33,6,5932,0.9268750000,80,80,uint16
IMG001974.jpeg,df816fc78187facfa163e2617c3aa7e995e9dd9e04587cb1f2da98b01367fc21,region_maps/IMG001974.png,1735593e051b3a486c746f721a2ffd91a147685ba7ad243625594d613de39aa7,4,1996,0.3118750000,80,80,uint16
IMG001975.jpeg,1529891050b8f0d1b31b52c97a1ca8f29edd5dc5283ed7fa67134229084b0808,region_maps/IMG001975.png,0ad0d249267c9192bf3234d57f889b56a83e0d55b9492c30a52c4c3a14ab9c45,3,4339,0.6779687500,80,80,uint16
IMG001976.jpeg,18852e945f0bafeddfe77399328c092fa5d4ce7820c46c53cbd9e88968cb526e,region_maps/IMG001976.png,4045fda396aed4c536da2bc9744a9fdf23f1c7eb3747bee78fedd551dfbd8efb,11,5364,0.8381250000,80,80,uint16
IMG001977.jpeg,fd4b47bf41a07244d881e6078b33749d89dc1df85bc690da5908c408579a94e6,region_maps/IMG001977.png,7d85f95254ed231e2973fab502a2ae0c96577aee8dc9cebb338d677cd876ec15,9,2746,0.4290625000,80,80,uint16
IMG001978.jpeg,2b0c6a28d3ecef171e34735f1a586eba0528c5137f6ccb6dae7b14ee43fb8e77,region_maps/IMG001978.png,c0fa63ebe067fc215339d96e7a09af5c00ae617646625d81878634ba13b1870e,6,2560,0.4000000000,80,80,uint16
IMG001979.jpeg,a7dab3225ecb4581376de8c8895ceeeffa38ca1e298c003454bbacc2f255e47d,region_maps/IMG001979.png,7b244ad1d29eca391069c0e5f0d7f27f4528b15ce315edfd6f83c831beb8efda,4,764,0.1193750000,80,80,uint16
IMG001980.jpeg,b1ad73b44b755deb42ef8e58c352942096b07bbeed6707c52094333bbe92c10c,region_maps/IMG001980.png,317a9a297ea0d61d6a4fd1bd61404b3529049059402ae21e0920a7d3bae0629c,7,3333,0.5207812500,80,80,uint16
IMG001981.jpeg,1aa5b02cb877e2125d70f08aec5b5fe92c4e3d121ee684c37b63cd8331649504,region_maps/IMG001981.png,f0bc2136e02555c90090b52eeaf2297ecd3834d30f469c8efaba2858c7b47e9f,9,4207,0.6573437500,80,80,uint16
IMG001982.jpeg,af91a9beaaa18927d73c53fa5e8378f87f5943d72396f7451e3652b929fe5807,region_maps/IMG001982.png,8898c8b0fb66fc26751bfab7c9b87c728b2946c7352321ca8a89335129fc7b5b,8,2256,0.3525000000,80,80,uint16
IMG001983.jpeg,77e5d1fcba58ba0af6905017db3ef21b9adb30ca460b467ff80417a384e1c4e8,region_maps/IMG001983.png,681f233ab4612f8241b43ec4adfaa44dab964c3f26a1a27e56897c54d6137ceb,10,4227,0.6604687500,80,80,uint16
IMG001984.jpeg,48cb83ee57b759c41aa19606e042bedbfe05689674532e2f1e11eba0d93f73a9,region_maps/IMG001984.png,655a15a3e3564b611feb5da2b5145bd82bcd795de7e03caafd71a624df9743d7,11,2449,0.3826562500,80,80,uint16
IMG001985.jpeg,24f6a1ab20a5dbe579499cf2f6fdeff0dc96801cea884bb127f7f546ea55729c,region_maps/IMG001985.png,b79b4e27070047cf7f402b553b9498d406eaea4526e22c82d0a82fdbe70b4d1a,15,1407,0.2198437500,80,80,uint16
IMG001988.jpeg,f5ee51c1a4198f4100df2cec4f35d7b0dca94419a0b5d6d8768646ca1fc13a71,region_maps/IMG001988.png,aea9e226d2c5b5da93527a479d96b23329319a0d0b3119d12cae09c54e681d91,3,967,0.1510937500,80,80,uint16
IMG001994.jpeg,5da7309a0c39ea84cf3489c6fd32ddf76ba9b736a7d6107a0f36390e0319160d,region_maps/IMG001994.png,e0b6f6667476d7a692f743fe05d568e985e0872957e876d5152bba85e500078b,4,733,0.1145312500,80,80,uint16
IMG001996.jpeg,d7bb3934cfc2b4e35fbb1b76bed4b39f4369d3d7f7ad2c9c9f6b9676d187e6a7,region_maps/IMG001996.png,6de9bc6b4cbc76db61ce2d175a62b9608dc3d27a7516dea08feedc1897a6e8b4,3,42,0.0065625000,80,80,uint16
IMG001997.jpeg,dd5ea21707e032c8929f1d0ef118999e9875c87e8f550feb4153e7235fde2c0d,region_maps/IMG001997.png,4b70109242d46301a027e9cf4e7b8bdd088d9a271f255c9239b41480db2f9e8d,3,42,0.0065625000,80,80,uint16
IMG001998.jpeg,400450de13400621dd421254d6a0789894ad269e6e01b3e7e8c5a75ebd409a4e,region_maps/IMG001998.png,132fa464aedfa395d417122b82f3a84fc25f2e749f2a1d068299c9aefc90d35d,2,40,0.0062500000,80,80,uint16
IMG001999.jpeg,40da8f72d9df2e864ca1d6e6807a964034676ab0faad1ca3394ddebcbe20d8b0,region_maps/IMG001999.png,5b36d3d8f1f08edd410cb83c1e3c862f1ee75f3b77e09f923be8b39ae90c23c8,6,4906,0.7665625000,80,80,uint16
IMG002000.jpeg,896ca5494c1d57c6a9819b1e181ae7c1d1081556ffb92b05eb917b7ceb59e488,region_maps/IMG002000.png,959a6c4a97093349737f6bbca11910cb102a6240b7cd9abf60a7a2dfdfd72251,6,3207,0.5010937500,80,80,uint16
IMG002001.jpeg,6fd3c80ea2946899f887101b7a85b38064c8b6d78046d3999b35538e678b0fe6,region_maps/IMG002001.png,66b6c083c3a091e98e691d27075e4d58bb084fa25447c63569e455070056c1c7,7,3304,0.5162500000,80,80,uint16
IMG002002.jpeg,9b6ff740ecfe767dc60b4630228e799b4321c89b4d5b649555cc29e872b06d36,region_maps/IMG002002.png,0fb323e32f031ba4c4c7ca142d7bb79ccc5a1d26eb9602e245f02874401361ad,7,3841,0.6001562500,80,80,uint16
IMG002003.jpeg,89c1acd3291c91df3d4c65dcead6bff644654d48d4f0c6f4eeee9bf292641dfe,region_maps/IMG002003.png,e4ebac5df9208e5bc965acfb29e5768a7fbcc2debfe53d96540c97b9b8a8bf62,7,3803,0.5942187500,80,80,uint16
IMG002004.jpeg,3168121a68207a35ee0fafead2967fac32c41a4418ff4f423a722e68112811b4,region_maps/IMG002004.png,4efb83e9551a2fa654d5a2c733d3ea0e3a48f4bae5fdab4a78a484ce03980c50,8,87,0.0135937500,80,80,uint16
IMG002008.jpeg,8d9e9821bf9d37b72ddc7f43134c2e69e80bc6ed316079bf0737fdc3c1873d5a,region_maps/IMG002008.png,e211cfe6a43bdc9ae74634311c629711382469e4dfcf0fc779b7b9d9ec44779e,14,3491,0.5454687500,80,80,uint16
IMG002009.jpeg,d40a0776a8ba0553f234702cb6a246e9324be737c0a06104cfde1796374a7afe,region_maps/IMG002009.png,4cca7336a71a5d9f90e383afb91c7693d65cdbf46f9703ee5b8bfe7022abfd86,16,3647,0.5698437500,80,80,uint16
IMG002010.jpeg,93429a262bf8e7b81cf1efb88829f93d89a85e7a7935ae7f5e2229436d7781da,region_maps/IMG002010.png,8c449ac31e5356019269008ade3fae72edd8ce78cd755df0746bc39947fd67f4,13,3842,0.6003125000,80,80,uint16
IMG002011.jpeg,bb849b60c70264503a67cbde47960042e53fdb1763a5116fc13c3a9714477447,region_maps/IMG002011.png,12dd5738a038cc61a633019ecc5a1b17836c8d07e0a5dfd2f523c42eac314a85,9,464,0.0725000000,80,80,uint16
IMG002012.jpeg,d7500125e2b1b1cae01112f2ea82fac18dfd4d75575b8c932a77339be8efed61,region_maps/IMG002012.png,19acf0a55edf34ac451164cce2cd905ccbb93d689cf15891aafbe0d47d7a5923,12,4551,0.7110937500,80,80,uint16
IMG002013.jpeg,bd1b27298963de1020b59cf8ffaed86f7ad663c52fd24f75a91035be079c655f,region_maps/IMG002013.png,8609f2cfd64a52ec1b2bfb93625cd65128e730aa0272403a8675f72f58fcb640,9,1369,0.2139062500,80,80,uint16
IMG002014.jpeg,a409c8888c2f09c26e28dfe13965a967f21749edded2d138e9888910a1970db1,region_maps/IMG002014.png,2fc716f8e3fb0dc03d1f27de4b17c98a71eba2a42ea97aa6a8484ed1c4cafa9c,4,1165,0.1820312500,80,80,uint16
IMG002015.jpeg,172628ec80cdde4571ccc266f75e3afe2e5bae99726611f9e98b6908e70663b8,region_maps/IMG002015.png,5475be2434e30b96fe242168980b2d17ee7bd40e99bb6f4170d795b434530030,4,1208,0.1887500000,80,80,uint16
IMG002016.jpeg,f239b33d74662400205046f5d9353bde3cec24ce5ddd97e77a5c52370508378c,region_maps/IMG002016.png,dbcaf9144cdb5ec1463d361c09f35341e8be32a8d6f23d4f0b1bbe9fb2583ff2,6,878,0.1371875000,80,80,uint16
IMG002017.jpeg,62ecba07555f21874823f5d2e8cfd22ec7c5789982cb8281b6ce867689b67c39,region_maps/IMG002017.png,be72ba84d3fd4849792b8ec71d129128ff6b4e98717e9b503d016589f4f7f840,4,987,0.1542187500,80,80,uint16
IMG002018.jpeg,e82ce5b7212c5bdb5862794c6124d1585b382bc5cee451464f8049f61a8a87df,region_maps/IMG002018.png,43d380e6c87715d99baf979239f0deb7aa59ab86581bcddbf33ec0141d6631f6,6,85,0.0132812500,80,80,uint16
IMG002019.jpeg,1f985e171cad5684e7370a866dcf14103d1dd345ddf2c34035699f5742ce5e45,region_maps/IMG002019.png,fc7408007752098417dfe44bd3e40ac704b3f6045d4b74f70fdb69a7e56500dc,10,2490,0.3890625000,80,80,uint16
IMG002020.jpeg,341a1fecc38e4ec7c0be9e47702e0eec13449ca5e1fb447c39d71254d862f289,region_maps/IMG002020.png,1e5443d8b344828b5fa8da52db33ef1301d81ada0005d58a9e35c1055bb3cfe1,6,435,0.0679687500,80,80,uint16
IMG002021.jpeg,4f30b5d82bab0aaaaa173e038ce4d65ee9745fe28a17afb482b5f02a02a7b3dd,region_maps/IMG002021.png,9a1e738ff967e49efc4c7dd2f4c03078d956e3fb6a3747191f4a03a1cea6d17f,4,2229,0.3482812500,80,80,uint16
IMG002022.jpeg,f4e61c014b01543124a032986325183f6ced512d663dc6dd4e824b9e2713297c,region_maps/IMG002022.png,6fa51a4899ccc77205de62a29850a921231d1daad63bce5a9d089ac119550fe3,12,2095,0.3273437500,80,80,uint16
IMG002023.jpeg,ba34a12963e7a7a22b8a1311704e712e1a85ecd204b4b7421d9bcf5dc862f042,region_maps/IMG002023.png,c13e776c54d3776a6ad626b299a38f6f20deb0a8998bc099af366654ee89f497,2,2808,0.4387500000,80,80,uint16
IMG002028.jpeg,54f09d551926d94aa49119ff65b5b4bdeb56dea2e48a469a52f5ea6a4834bfaf,region_maps/IMG002028.png,ad6e94f31187e98abc222063104d90903e8d5c94bc355026377a200f2f98d141,11,1529,0.2389062500,80,80,uint16
IMG002029.jpeg,1c641ef3bbe3e4b99579eb82826bbe6fcc44db240a70cbf0abae51fd8bc28b5a,region_maps/IMG002029.png,890af24f82455e5e48907c615a382d6a23019530631c1065fd44d4ce79630518,5,4610,0.7203125000,80,80,uint16
IMG002040.jpeg,1a2f4d1f3274016bb3a9d192a055f19499ce2e9f5b974543e63b263af99787b3,region_maps/IMG002040.png,004fa0dac207b9a6471ed513ea37b46639f517d435984662aba268f24312f858,3,23,0.0035937500,80,80,uint16
IMG002041.jpeg,489b21e3487dc1fc77ff3c6619c2b66c197262f516c476a10b92a9c9a27864dd,region_maps/IMG002041.png,f62357b280c508f982a6fedff68cd5a779b0be7bf3b4c7ddc37f34d0f8374964,5,3498,0.5465625000,80,80,uint16
IMG002042.jpeg,d9b0072d25df910debfd3f7bbadc669007251b2149ff6487b5471c85d5a0df7b,region_maps/IMG002042.png,fea760aef7395760c9098ebb9fda761919e536a2812e401f5328a9ff824a63c5,8,64,0.0100000000,80,80,uint16
IMG002043.jpeg,191fe13faefa461188b2a6388152050d478d8e6fde7e7886021905bb94f76d97,region_maps/IMG002043.png,1bfee309e73e1166723d7447fbdebaa4732ca1db6c1743cd223a7d4bb0d0836b,9,2143,0.3348437500,80,80,uint16
IMG002044.jpeg,8e77e20dbc5a73b46954823c0d8bbee7c2b6c40ca2515dd3602cfcc89f228259,region_maps/IMG002044.png,61cba2572bf54f4fa543413cf0e0afc94e304766011d185cc66e9373a400bfbd,7,0,0.0000000000,80,80,uint16
IMG002045.jpeg,c2e9b356044c3b083afc1348d8a33758f65760d08bdceb12f06efc4e4270f34f,region_maps/IMG002045.png,ba76533687f5578242c4fb122830d937b5c133cc5310120e8d232f6f40845f83,11,3961,0.6189062500,80,80,uint16
IMG002046.jpeg,8e6998ee2317360b319355859cd9a3afa5f86e05c35072a5c80aaa1841b73090,region_maps/IMG002046.png,e8043712359f148bb1483099a90d9f86704f03186462552223579de2ce2facd4,9,4354,0.6803125000,80,80,uint16
IMG002047.jpeg,d192fa78cd8e1a92287e41c9956fc40e352481b1580110e5daf078650ba1ca90,region_maps/IMG002047.png,6bfb451a683c66c6045495ac18e053186f5ade5b1e4cef77606bc86f962c027a,10,1976,0.3087500000,80,80,uint16
IMG002048.jpeg,5a4a5122ff834778e4e41fe57d6ea56d980eaa3f2c549189d95fb1aac1642635,region_maps/IMG002048.png,b308fc6073f3d31c0c9c4ba6f4a743d6f2e72f261da5773f04f308ef4266f876,3,48,0.0075000000,80,80,uint16
IMG002049.jpeg,c5a4100c31fc1c02d672d4a8bacfc807589d31629fd3205a5c6f3ab78758e1d1,region_maps/IMG002049.png,8a35ce6be63299d4b77ad9b47b0102c6604d82c72cf7d3e63451af2d0b418b56,4,5161,0.8064062500,80,80,uint16
IMG002050.jpeg,f8b97c71e643eaac1990da9a30cc928c44994f5bae5ef3fec5400ce7e264a2a6,region_maps/IMG002050.png,c3c0c57ae24d6a889316a0a5c1f7f4550970a72485be9e5b1460b4c230c74cf6,10,4610,0.7203125000,80,80,uint16
IMG002051.jpeg,b6cd60ae245a2b5547fa7cff102007a4c5359c7ca636ee62ee45d0c1346f6986,region_maps/IMG002051.png,41748dd44f763acde82c18602f0abb7bc88d56d999aecb221b0666bd52c97670,10,1535,0.2398437500,80,80,uint16
